Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Age,Gender,Region,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD12396,2024-11-25,2024-11-27,C1593,Customer_27,CONSUMER,52,MALE,NORTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_243,37579.63,6,0.0,7688.76
ORD12397,2025-11-05,2025-11-06,C1348,Customer_367,CONSUMER,63,FEMALE,WEST,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_28,20327.08,8,0.15,3654.44
ORD12398,2024-04-21,2024-04-22,C1836,Customer_656,CONSUMER,41,FEMALE,NORTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_172,24470.36,4,0.05,1791.24
ORD12399,2025-12-21,2025-12-27,C1929,Customer_753,HOME OFFICE,34,MALE,EAST,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_178,37756.96,6,0.2,6523.6
ORD12400,2025-05-30,2025-05-31,C1861,Customer_672,CORPORATE,58,FEMALE,WEST,PATNA,OFFICE SUPPLIES,PAPER,Product_88,1291.61,4,0.1,-244.64
ORD12401,2024-03-07,2024-03-10,C1289,Customer_627,CORPORATE,64,MALE,NORTH,CHENNAI,FURNITURE,TABLES,Product_148,42687.73,5,0.2,3252.67
ORD12402,2023-09-25,2023-09-27,C1612,Customer_302,CORPORATE,26,MALE,SOUTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_34,24186.0,8,0.1,8505.19
ORD12403,2025-11-24,2025-11-28,C1017,Customer_47,CONSUMER,28,FEMALE,EAST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_156,34286.25,6,0.15,9264.69
ORD12404,2025-02-17,2025-02-23,C1751,Customer_54,CONSUMER,37,MALE,WEST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_7,24061.77,8,0.2,8427.43
ORD12405,2024-05-08,2024-05-14,C1360,Customer_981,CORPORATE,27,MALE,SOUTH,MUMBAI,TECHNOLOGY,LAPTOPS,Product_284,8203.59,6,0.1,5575.86
ORD12406,2024-10-22,2024-10-27,C1905,Customer_503,CONSUMER,30,FEMALE,NORTH,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_10,15071.78,6,0.1,1381.48
ORD12407,2025-10-09,2025-10-11,C1546,Customer_43,CORPORATE,39,MALE,SOUTH,NEW DELHI,FURNITURE,CHAIRS,Product_267,4533.26,5,0.0,-1502.74
ORD12408,2025-11-24,2025-11-26,C1715,Customer_619,CONSUMER,41,MALE,NORTH,NEW DELHI,FURNITURE,CHAIRS,Product_57,30205.83,8,0.15,-479.24
ORD12409,2025-09-03,2025-09-05,C1500,Customer_720,CONSUMER,33,MALE,NORTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_94,12331.86,9,0.15,9823.53
ORD12410,2024-04-26,2024-04-27,C1650,Customer_304,HOME OFFICE,48,FEMALE,EAST,MUMBAI,FURNITURE,BOOKCASES,Product_279,1012.94,5,0.05,8229.08
ORD12411,2024-12-28,2024-12-31,C1630,Customer_123,CORPORATE,38,MALE,NORTH,NEW DELHI,FURNITURE,BOOKCASES,Product_81,39331.11,1,0.05,3872.93
ORD12412,2024-04-24,2024-04-28,C1076,Customer_480,CORPORATE,31,FEMALE,SOUTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_276,34500.27,6,0.1,7573.46
ORD12413,2025-12-24,2025-12-25,C1593,Customer_98,CONSUMER,26,MALE,SOUTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_256,35599.95,1,0.2,8737.33
ORD12414,2025-10-28,2025-10-31,C1141,Customer_390,CONSUMER,53,FEMALE,SOUTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_283,42735.75,1,0.1,-397.92
ORD12415,2023-12-09,2023-12-11,C1970,Customer_210,CONSUMER,61,FEMALE,WEST,MUMBAI,FURNITURE,CHAIRS,Product_150,20788.38,9,0.05,4068.67
ORD12416,2023-11-28,2023-12-01,C1114,Customer_2,CONSUMER,56,FEMALE,WEST,PATNA,OFFICE SUPPLIES,BINDERS,Product_18,17196.48,3,0.05,6372.38
ORD12417,2024-03-13,2024-03-14,C1222,Customer_790,CONSUMER,21,FEMALE,NORTH,MUMBAI,TECHNOLOGY,LAPTOPS,Product_282,16582.88,7,0.0,9096.79
ORD12418,2023-06-23,2023-06-25,C1706,Customer_369,HOME OFFICE,59,FEMALE,EAST,PATNA,OFFICE SUPPLIES,STORAGE,Product_136,10413.66,3,0.0,2141.75
ORD12419,2024-07-12,2024-07-13,C1124,Customer_734,CONSUMER,46,FEMALE,NORTH,NEW DELHI,TECHNOLOGY,PHONES,Product_61,20230.98,4,0.2,-407.85
ORD12420,2024-06-10,2024-06-14,C1889,Customer_765,CONSUMER,40,FEMALE,EAST,PATNA,TECHNOLOGY,ACCESSORIES,Product_299,3090.53,9,0.15,6112.56
ORD12421,2024-10-20,2024-10-22,C1317,Customer_892,CONSUMER,31,FEMALE,NORTH,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_9,48625.09,3,0.05,1326.48
ORD12422,2023-01-26,2023-01-29,C1779,Customer_866,CORPORATE,30,MALE,SOUTH,CHENNAI,FURNITURE,BOOKCASES,Product_281,1592.97,6,0.1,5727.18
ORD12423,2025-03-30,2025-03-31,C1004,Customer_84,CORPORATE,44,FEMALE,NORTH,CHENNAI,TECHNOLOGY,PHONES,Product_154,27426.26,9,0.0,4518.65
ORD12424,2024-08-27,2024-09-01,C1522,Customer_946,CONSUMER,34,MALE,EAST,CHENNAI,TECHNOLOGY,LAPTOPS,Product_133,25165.66,8,0.1,2712.32
ORD12425,2024-02-10,2024-02-13,C1606,Customer_427,HOME OFFICE,54,FEMALE,EAST,BANGALORE,FURNITURE,BOOKCASES,Product_7,30525.73,5,0.15,1705.21
ORD12426,2023-08-20,2023-08-23,C1805,Customer_751,HOME OFFICE,26,FEMALE,NORTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_203,45769.2,1,0.15,4344.53
ORD12427,2024-06-16,2024-06-18,C1280,Customer_294,CORPORATE,60,FEMALE,SOUTH,MUMBAI,FURNITURE,BOOKCASES,Product_214,27964.39,7,0.15,7645.17
ORD12428,2024-05-19,2024-05-25,C1256,Customer_214,CONSUMER,60,MALE,EAST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_257,12980.91,3,0.05,3525.93
ORD12429,2023-06-28,2023-07-01,C1971,Customer_286,CORPORATE,35,MALE,WEST,PATNA,FURNITURE,CHAIRS,Product_67,9912.06,6,0.1,9126.04
ORD12430,2023-05-12,2023-05-13,C1821,Customer_238,CONSUMER,24,FEMALE,SOUTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_144,24688.06,7,0.0,2118.99
ORD12431,2023-12-14,2023-12-19,C1569,Customer_568,CORPORATE,62,FEMALE,EAST,BANGALORE,FURNITURE,BOOKCASES,Product_24,,3,0.1,5794.1
ORD12432,2024-06-23,2024-06-27,C1121,Customer_698,CONSUMER,32,FEMALE,WEST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_147,25967.03,5,0.2,-341.05
ORD12433,2025-02-10,2025-02-15,C1432,Customer_108,CORPORATE,48,MALE,NORTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_93,5720.83,3,0.05,2129.23
ORD12434,2023-03-17,2023-03-18,C1770,Customer_435,CORPORATE,28,MALE,EAST,CHENNAI,TECHNOLOGY,PHONES,Product_268,13481.13,2,0.2,
ORD12435,2024-08-01,2024-08-03,C1990,Customer_171,HOME OFFICE,23,MALE,NORTH,NEW DELHI,FURNITURE,BOOKCASES,Product_5,16830.81,5,0.2,6842.36
ORD12436,2025-05-03,2025-05-04,C1839,Customer_414,CORPORATE,34,FEMALE,NORTH,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_25,37757.86,5,0.2,6540.61
ORD12437,2023-07-13,2023-07-19,C1441,Customer_626,HOME OFFICE,25,FEMALE,EAST,MUMBAI,FURNITURE,TABLES,Product_227,41772.63,2,0.15,2984.36
ORD12438,2023-12-13,2023-12-19,C1240,Customer_364,CORPORATE,52,MALE,WEST,MUMBAI,OFFICE SUPPLIES,PAPER,Product_195,29880.81,6,0.15,-388.32
ORD12439,2025-08-08,2025-08-14,C1119,Customer_978,CORPORATE,43,MALE,SOUTH,MUMBAI,FURNITURE,CHAIRS,Product_219,30376.91,4,0.1,7901.39
ORD12440,2023-08-02,2023-08-05,C1904,Customer_277,HOME OFFICE,26,MALE,WEST,MUMBAI,OFFICE SUPPLIES,PAPER,Product_138,46086.09,9,0.1,-1916.76
ORD12441,2024-07-26,2024-07-28,C1131,Customer_196,CORPORATE,40,MALE,EAST,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_119,44686.9,9,0.1,-1189.43
ORD12442,2025-02-18,2025-02-24,C1797,Customer_750,CORPORATE,47,FEMALE,NORTH,BANGALORE,FURNITURE,CHAIRS,Product_278,13984.44,6,0.1,3770.43
ORD12443,2023-09-19,2023-09-23,C1467,Customer_820,CONSUMER,37,MALE,EAST,PATNA,OFFICE SUPPLIES,BINDERS,Product_107,25091.51,3,0.05,1359.08
ORD12444,2024-12-30,2025-01-03,C1082,Customer_692,HOME OFFICE,57,MALE,SOUTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_167,27353.12,6,0.2,1309.89
ORD12445,2023-10-10,2023-10-11,C1459,Customer_15,CONSUMER,43,FEMALE,EAST,CHENNAI,OFFICE SUPPLIES,PAPER,Product_171,16694.43,2,0.15,2112.97
ORD12446,2023-12-28,2024-01-03,C1658,Customer_57,CONSUMER,29,FEMALE,SOUTH,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_21,15938.64,2,0.2,1605.86
ORD12447,2024-03-16,2024-03-19,C1231,Customer_524,CORPORATE,25,MALE,EAST,CHENNAI,FURNITURE,TABLES,Product_281,1365.84,9,0.05,2238.26
ORD12448,2023-04-03,2023-04-07,C1376,Customer_672,CORPORATE,39,MALE,SOUTH,PATNA,FURNITURE,TABLES,Product_266,39986.82,7,0.2,1469.69
ORD12449,2025-01-22,2025-01-27,C1199,Customer_627,CONSUMER,63,FEMALE,EAST,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_176,28114.27,8,0.05,6660.2
ORD12450,2025-05-16,2025-05-18,C1256,Customer_416,CORPORATE,26,MALE,NORTH,BANGALORE,TECHNOLOGY,PHONES,Product_219,36353.56,2,0.05,5851.86
ORD12451,2023-05-22,2023-05-27,C1255,Customer_737,CORPORATE,23,FEMALE,SOUTH,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_88,33253.19,1,0.15,1532.07
ORD12452,2025-01-18,2025-01-22,C1320,Customer_922,CORPORATE,23,MALE,SOUTH,NEW DELHI,FURNITURE,BOOKCASES,Product_282,12020.51,8,0.15,3696.89
ORD12453,2024-10-14,2024-10-18,C1519,Customer_484,CONSUMER,32,FEMALE,WEST,PATNA,TECHNOLOGY,PHONES,Product_10,1369.46,1,0.1,-1117.55
ORD12454,2024-12-01,2024-12-02,C1949,Customer_547,CONSUMER,32,MALE,NORTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_21,14602.75,4,0.15,1017.98
ORD12455,2025-09-24,2025-09-25,C1613,Customer_279,CONSUMER,21,MALE,WEST,BANGALORE,FURNITURE,TABLES,Product_13,12784.16,6,0.1,-1611.7
ORD12456,2023-02-18,2023-02-24,C1855,Customer_760,CONSUMER,48,FEMALE,NORTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_118,43245.0,8,0.2,669.07
ORD12457,2025-05-30,2025-06-01,C1198,Customer_857,HOME OFFICE,54,MALE,NORTH,NEW DELHI,FURNITURE,TABLES,Product_147,20538.58,6,0.05,-1951.25
ORD12458,2024-07-08,2024-07-14,C1202,Customer_937,CORPORATE,34,FEMALE,EAST,NEW DELHI,OFFICE SUPPLIES,BINDERS,Product_108,33200.81,4,0.0,8170.94
ORD12459,2024-02-08,2024-02-09,C1854,Customer_966,CORPORATE,43,MALE,EAST,MUMBAI,FURNITURE,CHAIRS,Product_206,46423.37,5,0.0,2821.17
ORD12460,2025-06-10,2025-06-13,C1156,Customer_896,HOME OFFICE,43,FEMALE,WEST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_204,1846.8,7,0.15,-422.38
ORD12461,2025-05-14,2025-05-16,C1697,Customer_568,CORPORATE,61,MALE,EAST,PATNA,FURNITURE,TABLES,Product_97,14098.63,4,0.2,4476.29
ORD12462,2024-08-24,2024-08-27,C1303,Customer_711,CORPORATE,52,FEMALE,SOUTH,BANGALORE,TECHNOLOGY,PHONES,Product_275,48556.03,7,0.05,4504.39
ORD12463,2023-12-07,2023-12-13,C1115,Customer_576,CORPORATE,24,FEMALE,WEST,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_78,37052.46,8,0.05,2629.76
ORD12464,2024-12-04,2024-12-05,C1043,Customer_825,CORPORATE,31,MALE,EAST,PATNA,OFFICE SUPPLIES,BINDERS,Product_80,46412.06,2,0.15,-1036.3
ORD12465,2023-11-14,2023-11-16,C1848,Customer_111,CORPORATE,49,FEMALE,EAST,CHENNAI,OFFICE SUPPLIES,STORAGE,Product_234,46858.61,3,0.1,3980.61
ORD12466,2024-09-09,2024-09-15,C1241,Customer_696,CORPORATE,53,FEMALE,SOUTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_94,765.62,6,0.05,7086.24
ORD12467,2024-01-17,2024-01-21,C1479,Customer_252,CONSUMER,40,FEMALE,SOUTH,CHENNAI,TECHNOLOGY,LAPTOPS,Product_213,15091.53,4,0.0,4404.31
ORD12468,2023-08-21,2023-08-27,C1785,Customer_857,CONSUMER,23,FEMALE,WEST,PATNA,OFFICE SUPPLIES,PAPER,Product_266,1945.22,2,0.2,1680.72
ORD12469,2025-03-27,2025-04-01,C1974,Customer_314,CORPORATE,43,FEMALE,SOUTH,PATNA,TECHNOLOGY,LAPTOPS,Product_211,15964.9,1,0.0,3966.27
ORD12470,2024-07-06,2024-07-10,C1736,Customer_6,CORPORATE,36,FEMALE,EAST,MUMBAI,TECHNOLOGY,LAPTOPS,Product_167,22593.26,3,0.2,8643.54
ORD12471,2025-05-05,2025-05-08,C1356,Customer_65,CONSUMER,34,FEMALE,SOUTH,PATNA,FURNITURE,CHAIRS,Product_227,21804.65,7,0.1,-428.68
ORD12472,2025-03-29,2025-04-02,C1238,Customer_881,CONSUMER,25,FEMALE,EAST,CHENNAI,FURNITURE,CHAIRS,Product_82,7785.64,8,0.1,4558.63
ORD12473,2023-07-02,2023-07-08,C1370,Customer_809,CONSUMER,40,FEMALE,EAST,BANGALORE,OFFICE SUPPLIES,PAPER,Product_98,40715.43,2,0.05,6807.83
ORD12474,2025-11-30,2025-12-04,C1882,Customer_469,CONSUMER,31,FEMALE,WEST,MUMBAI,OFFICE SUPPLIES,PAPER,Product_94,48385.57,4,0.2,7675.23
ORD12475,2024-02-01,2024-02-06,C1987,Customer_647,CONSUMER,51,FEMALE,NORTH,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_162,18720.96,7,0.1,5574.64
ORD12476,2025-02-17,2025-02-23,C1924,Customer_682,CONSUMER,59,FEMALE,WEST,BANGALORE,OFFICE SUPPLIES,PAPER,Product_157,35544.01,8,0.2,8691.62
ORD12477,2025-06-25,2025-06-30,C1515,Customer_334,CORPORATE,43,MALE,NORTH,PATNA,FURNITURE,BOOKCASES,Product_50,8739.68,2,0.0,7889.51
ORD12478,2023-05-07,2023-05-11,C1280,Customer_536,CONSUMER,63,MALE,WEST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_224,7066.33,5,0.1,
ORD12479,2023-01-01,2023-01-06,C1146,Customer_75,CONSUMER,54,MALE,NORTH,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_65,25342.3,1,0.1,8226.48
ORD12480,2023-01-19,2023-01-23,C1120,Customer_898,CONSUMER,39,MALE,SOUTH,NEW DELHI,TECHNOLOGY,PHONES,Product_94,24991.07,5,0.1,-375.59
ORD12481,2024-08-06,2024-08-08,C1668,Customer_897,CONSUMER,59,MALE,SOUTH,MUMBAI,FURNITURE,TABLES,Product_286,23035.99,9,0.2,-126.8
ORD12482,2024-03-31,2024-04-04,C1802,Customer_167,CONSUMER,42,MALE,SOUTH,CHENNAI,TECHNOLOGY,PHONES,Product_244,15545.92,5,0.2,2729.4
ORD12483,2025-08-14,2025-08-15,C1562,Customer_375,CORPORATE,48,FEMALE,NORTH,PATNA,FURNITURE,CHAIRS,Product_189,43311.56,5,0.05,3313.4
ORD12484,2024-03-20,2024-03-25,C1417,Customer_531,CONSUMER,34,FEMALE,EAST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_34,8566.09,1,0.0,5469.34
ORD12485,2024-08-24,2024-08-29,C1423,Customer_94,CORPORATE,24,FEMALE,NORTH,BANGALORE,OFFICE SUPPLIES,PAPER,Product_24,10175.55,1,0.0,-383.75
ORD12486,2023-04-13,2023-04-16,C1250,Customer_429,CORPORATE,46,MALE,EAST,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_65,19748.57,4,0.1,-748.36
ORD12487,2025-09-14,2025-09-17,C1398,Customer_972,CONSUMER,54,MALE,SOUTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_268,36709.61,4,0.0,224.07
ORD12488,2024-06-03,2024-06-04,C1416,Customer_601,HOME OFFICE,46,FEMALE,WEST,NEW DELHI,TECHNOLOGY,PHONES,Product_200,44075.45,3,0.1,4913.68
ORD12489,2025-05-08,2025-05-13,C1304,Customer_296,CORPORATE,63,MALE,EAST,PATNA,FURNITURE,CHAIRS,Product_216,24922.97,1,0.15,4124.82
ORD12490,2023-06-23,2023-06-28,C1024,Customer_232,CORPORATE,43,MALE,WEST,BANGALORE,FURNITURE,TABLES,Product_287,40885.46,1,0.2,4342.62
ORD12491,2025-10-01,2025-10-04,C1791,Customer_455,CONSUMER,36,MALE,EAST,CHENNAI,OFFICE SUPPLIES,PAPER,Product_254,49397.14,7,0.0,9367.94
ORD12492,2024-03-06,2024-03-09,C1006,Customer_876,CONSUMER,37,FEMALE,WEST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_232,6038.99,6,0.2,7449.07
ORD12493,2024-12-27,2024-12-31,C1374,Customer_552,HOME OFFICE,52,MALE,EAST,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_39,21397.23,9,0.0,8433.47
ORD12494,2025-04-29,2025-05-05,C1157,Customer_814,CORPORATE,29,MALE,WEST,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_97,23770.23,4,0.05,1801.01
ORD12495,2025-09-16,2025-09-21,C1879,Customer_109,CORPORATE,51,FEMALE,NORTH,NEW DELHI,FURNITURE,CHAIRS,Product_195,25767.15,4,0.2,7360.12
ORD12496,2024-09-30,2024-10-05,C1640,Customer_862,CONSUMER,64,MALE,SOUTH,CHENNAI,OFFICE SUPPLIES,STORAGE,Product_211,6662.87,4,0.2,4555.99
ORD12497,2024-02-24,2024-02-28,C1233,Customer_711,HOME OFFICE,50,MALE,NORTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_38,29412.89,7,0.15,534.98
ORD12498,2024-08-16,2024-08-21,C1592,Customer_256,CORPORATE,62,FEMALE,EAST,MUMBAI,FURNITURE,TABLES,Product_296,19629.68,7,0.0,2310.65
ORD12499,2024-04-29,2024-04-30,C1608,Customer_429,CONSUMER,45,FEMALE,NORTH,CHENNAI,TECHNOLOGY,LAPTOPS,Product_136,25864.9,4,0.0,677.82
ORD12500,2024-02-16,2024-02-19,C1257,Customer_452,CONSUMER,35,MALE,WEST,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_131,26511.75,4,0.1,-1163.63
ORD12501,2025-07-24,2025-07-27,C1572,Customer_184,HOME OFFICE,61,FEMALE,WEST,MUMBAI,TECHNOLOGY,PHONES,Product_270,47401.97,1,0.15,4401.15
ORD12502,2023-11-28,2023-12-04,C1048,Customer_530,HOME OFFICE,48,MALE,EAST,PATNA,OFFICE SUPPLIES,PAPER,Product_27,3833.76,8,0.1,-572.95
ORD12503,2024-10-16,2024-10-19,C1143,Customer_253,CONSUMER,25,FEMALE,NORTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_171,39461.19,2,0.0,3223.03
ORD12504,2023-02-10,2023-02-12,C1615,Customer_33,CONSUMER,32,FEMALE,WEST,MUMBAI,TECHNOLOGY,PHONES,Product_148,44365.82,8,0.05,5933.14
ORD12505,2025-08-16,2025-08-17,C1792,Customer_118,CONSUMER,41,MALE,WEST,PATNA,FURNITURE,BOOKCASES,Product_117,21346.87,9,0.1,1088.16
ORD12506,2023-04-15,2023-04-16,C1396,Customer_178,CONSUMER,56,FEMALE,SOUTH,MUMBAI,FURNITURE,BOOKCASES,Product_53,3984.58,3,0.2,8599.22
ORD12507,2023-07-21,2023-07-25,C1915,Customer_43,CONSUMER,36,MALE,NORTH,CHENNAI,TECHNOLOGY,PHONES,Product_193,9028.19,3,0.15,-1419.14
ORD12508,2024-03-25,2024-03-27,C1187,Customer_782,CONSUMER,28,FEMALE,SOUTH,PATNA,TECHNOLOGY,PHONES,Product_297,20399.46,5,0.2,9268.23
ORD12509,2025-06-28,2025-07-03,C1256,Customer_298,CONSUMER,28,MALE,WEST,PATNA,TECHNOLOGY,ACCESSORIES,Product_197,27911.73,6,0.1,4618.57
ORD12510,2023-07-29,2023-08-04,C1088,Customer_285,HOME OFFICE,22,MALE,SOUTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_106,13832.57,4,0.15,5911.85
ORD12511,2024-07-16,2024-07-17,C1435,Customer_873,CONSUMER,44,FEMALE,WEST,PATNA,OFFICE SUPPLIES,PAPER,Product_277,7164.76,5,0.1,564.2
ORD12512,2024-12-13,2024-12-15,C1739,Customer_982,CORPORATE,30,FEMALE,WEST,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_142,2750.1,8,0.2,764.67
ORD12513,2025-02-09,2025-02-11,C1725,Customer_463,HOME OFFICE,64,MALE,NORTH,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_101,22266.13,2,0.15,2178.52
ORD12514,2024-03-29,2024-03-30,C1687,Customer_231,CONSUMER,58,MALE,WEST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_87,46961.37,4,0.1,2453.12
ORD12515,2024-10-28,2024-11-01,C1716,Customer_859,CONSUMER,31,MALE,SOUTH,NEW DELHI,FURNITURE,BOOKCASES,Product_98,11702.08,8,0.2,58.08
ORD12516,2024-09-20,2024-09-22,C1222,Customer_423,CONSUMER,43,FEMALE,SOUTH,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_78,29720.53,9,0.15,1917.58
ORD12517,2024-01-22,2024-01-25,C1031,Customer_360,CORPORATE,47,MALE,WEST,CHENNAI,TECHNOLOGY,LAPTOPS,Product_113,45916.15,9,0.2,9788.33
ORD12518,2023-10-23,2023-10-25,C1055,Customer_243,CONSUMER,46,MALE,NORTH,NEW DELHI,OFFICE SUPPLIES,BINDERS,Product_131,48616.72,2,0.1,1927.78
ORD12519,2023-09-15,2023-09-20,C1329,Customer_558,CORPORATE,44,FEMALE,SOUTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_158,20097.23,2,0.05,-1693.97
ORD12520,2023-09-25,2023-09-26,C1155,Customer_336,HOME OFFICE,49,MALE,SOUTH,NEW DELHI,FURNITURE,CHAIRS,Product_2,2661.02,4,0.2,-1641.8
ORD12521,2024-02-23,2024-02-28,C1905,Customer_15,CORPORATE,63,MALE,WEST,MUMBAI,TECHNOLOGY,LAPTOPS,Product_180,6152.52,3,0.05,-1701.84
ORD12522,2023-08-23,2023-08-27,C1702,Customer_469,CONSUMER,58,MALE,SOUTH,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_109,2120.91,5,0.2,6637.18
ORD12523,2025-09-12,2025-09-18,C1915,Customer_414,CONSUMER,29,MALE,SOUTH,PATNA,FURNITURE,TABLES,Product_198,30832.13,1,0.0,-818.04
ORD12524,2024-07-27,2024-07-30,C1209,Customer_224,CONSUMER,57,MALE,NORTH,NEW DELHI,FURNITURE,BOOKCASES,Product_41,,1,0.0,2810.99
ORD12525,2023-02-18,2023-02-19,C1329,Customer_932,CONSUMER,24,MALE,NORTH,NEW DELHI,FURNITURE,BOOKCASES,Product_89,28582.76,9,0.0,-1811.1
ORD12526,2023-08-11,2023-08-13,C1813,Customer_500,CONSUMER,30,MALE,NORTH,PATNA,TECHNOLOGY,LAPTOPS,Product_90,7974.51,2,0.1,-598.82
ORD12527,2025-07-09,2025-07-12,C1985,Customer_250,CONSUMER,54,MALE,SOUTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_68,9345.2,7,0.0,190.48
ORD12528,2023-10-04,2023-10-06,C1377,Customer_965,CORPORATE,30,MALE,EAST,BANGALORE,OFFICE SUPPLIES,PAPER,Product_198,3120.97,1,0.2,5648.49
ORD12529,2024-02-24,2024-02-28,C1441,Customer_98,CONSUMER,41,MALE,SOUTH,MUMBAI,TECHNOLOGY,LAPTOPS,Product_263,45331.49,8,0.2,3544.9
ORD12530,2024-09-02,2024-09-08,C1431,Customer_861,HOME OFFICE,31,FEMALE,EAST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_170,24883.4,6,0.2,-494.88
ORD12531,2024-01-10,2024-01-11,C1785,Customer_416,CONSUMER,40,MALE,SOUTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_222,18843.57,9,0.05,7112.29
ORD12532,2023-03-14,2023-03-18,C1346,Customer_53,CORPORATE,21,MALE,SOUTH,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_265,5922.64,7,0.2,6840.17
ORD12533,2025-11-19,2025-11-23,C1816,Customer_752,HOME OFFICE,47,MALE,NORTH,MUMBAI,OFFICE SUPPLIES,PAPER,Product_111,29418.49,3,0.05,485.03
ORD12534,2023-07-14,2023-07-20,C1630,Customer_338,CORPORATE,41,FEMALE,EAST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_291,42597.7,9,0.0,2910.4
ORD12535,2025-04-26,2025-04-30,C1924,Customer_505,CONSUMER,40,FEMALE,SOUTH,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_81,36109.96,9,0.15,5764.95
ORD12536,2025-11-30,2025-12-04,C1703,Customer_123,HOME OFFICE,24,FEMALE,WEST,MUMBAI,TECHNOLOGY,PHONES,Product_106,16091.7,9,0.05,9298.66
ORD12537,2025-12-22,2025-12-24,C1663,Customer_573,CONSUMER,64,FEMALE,WEST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_244,12816.08,3,0.05,-1362.42
ORD12538,2023-01-23,2023-01-28,C1065,Customer_399,CORPORATE,48,FEMALE,SOUTH,BANGALORE,FURNITURE,CHAIRS,Product_228,49329.7,5,0.1,-1698.05
ORD12539,2023-12-26,2023-12-28,C1463,Customer_258,CORPORATE,43,FEMALE,SOUTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_153,4596.51,1,0.1,-884.39
ORD12540,2024-07-13,2024-07-19,C1159,Customer_924,CONSUMER,22,FEMALE,SOUTH,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_205,2093.22,4,0.1,5840.16
ORD12541,2024-11-02,2024-11-05,C1639,Customer_670,CORPORATE,44,MALE,NORTH,MUMBAI,OFFICE SUPPLIES,PAPER,Product_88,32610.33,8,0.15,6032.53
ORD12542,2024-11-09,2024-11-15,C1638,Customer_993,CORPORATE,45,FEMALE,EAST,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_228,12166.07,7,0.0,-1523.33
ORD12543,2024-03-15,2024-03-21,C1877,Customer_611,HOME OFFICE,48,MALE,WEST,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_112,9363.21,1,0.2,559.76
